ticker,peak_cycle_date,bot_cycle_date,peak_pattern,bot_pattern,peak_date,bot_date,peak_hit,bot_hit,all_peak_count,all_bot_count
CPST,2020-06-09,2020-05-27,"[16, 21, 30]","[12, 22, 33]","['2020-07-01', '2020-07-09', '2020-07-22']","['2020-06-12', '2020-06-26', '2020-07-14']","[2.5666666666666664, 1.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0]","[2.9999999999999996, 1.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.0]",376,353
CPTA,2020-05-12,2020-06-11,"[18, 24]","[9, 22]","['2020-06-08', '2020-06-16']","['2020-06-24', '2020-07-14']","[3.55, 1.0, 1.0, 0.0, 1.0, 0.5, 0.0, 0.0]","[2.45, 1.0, 0.5, 0.0, 0.5, 0.5, 0.5, 0.0]",135,138
CPTAG,2020-07-02,2020-06-30,[12],[9],['2020-07-21'],['2020-07-14'],"[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.5, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]",74,80
CPTAL,2020-05-04,2020-05-18,"[15, 24, 32, 54]","[18, 34, 48]","['2020-05-26', '2020-06-08', '2020-06-18', '2020-07-21']","['2020-06-12', '2020-07-07', '2020-07-27']","[2.85, 1.0, 0.75, 0.25, 0.75, 0.25, 0.0, 0.0]","[3.0, 1.0, 1.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.3333333333333333]",72,80
CPZ,2020-06-08,2020-07-14,"[6, 20, 30]",[9],"['2020-06-16', '2020-07-07', '2020-07-21']",['2020-07-27'],"[3.1999999999999997, 1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0, 0.0]","[2.5, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]",15,15
CRAI,2020-06-23,2020-06-25,"[5, 18]",[9],"['2020-06-30', '2020-07-20']",['2020-07-09'],"[2.55, 1.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.5]","[2.5, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]",505,516
CRBP,2020-04-14,2020-05-01,"[12, 20, 29, 40, 50, 55, 72]","[9, 24, 28, 35, 39, 56]","['2020-04-30', '2020-05-12', '2020-05-26', '2020-06-10', '2020-06-24', '2020-07-01', '2020-07-27']","['2020-05-14', '2020-06-05', '2020-06-11', '2020-06-22', '2020-06-26', '2020-07-22']","[2.257142857142857, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285]","[1.9333333333333333, 0.8333333333333334, 0.5, 0.16666666666666666, 0.5, 0.16666666666666666, 0.0, 0.0]",115,117
CRDF,2020-06-29,2020-07-06,"[5, 12, 16]","[6, 10]","['2020-07-07', '2020-07-16', '2020-07-22']","['2020-07-14', '2020-07-20']","[2.0666666666666664, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]","[2.75, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0]",11,9
CREE,2020-05-08,2020-06-11,"[12, 21, 26]","[11, 22, 30]","['2020-05-27', '2020-06-09', '2020-06-16']","['2020-06-26', '2020-07-14', '2020-07-24']","[2.333333333333333, 1.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]","[2.5666666666666664, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0]",581,625
CREG,2020-06-18,2020-01-27,"[14, 24]","[22, 36, 44, 61, 69, 80, 84, 98, 108, 117, 125]","['2020-07-09', '2020-07-23']","['2020-02-27', '2020-03-18', '2020-03-30', '2020-04-23', '2020-05-05', '2020-05-20', '2020-05-27', '2020-06-16', '2020-06-30', '2020-07-14', '2020-07-24']","[2.4, 1.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0]","[2.0636363636363635, 0.0, 0.6363636363636364, 0.18181818181818182, 0.45454545454545453, 0.2727272727272727, 0.18181818181818182, 0.0]",281,277
CRESY,2020-05-26,2020-05-06,"[10, 15, 28, 33]","[12, 17, 38, 45]","['2020-06-09', '2020-06-16', '2020-07-06', '2020-07-13']","['2020-05-22', '2020-06-01', '2020-06-30', '2020-07-10']","[2.4, 1.0, 0.5, 0.5, 0.5, 0.0, 0.25, 0.0]","[2.0500000000000003, 1.0, 0.5, 0.25, 0.5, 0.25, 0.0, 0.0]",464,482
CREX,2020-06-08,2019-07-24,"[6, 24, 31]","[15, 27, 36, 50, 60, 76, 88, 106, 126, 150, 165, 172, 180, 185, 198, 212, 224, 244]","['2020-06-16', '2020-07-13', '2020-07-22']","['2019-08-14', '2019-08-30', '2019-09-13', '2019-10-03', '2019-10-17', '2019-11-08', '2019-11-26', '2019-12-23', '2020-01-23', '2020-02-27', '2020-03-19', '2020-03-30', '2020-04-09', '2020-04-17', '2020-05-06', '2020-05-27', '2020-06-12', '2020-07-13']","[2.333333333333333, 1.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]","[2.488888888888889, 0.16666666666666666, 0.7777777777777778, 0.3888888888888889, 0.5, 0.2777777777777778, 0.16666666666666666, 0.0]",237,269
CRIS,2020-07-09,2020-01-14,[9],"[18, 29, 42, 75, 90, 96, 105, 110, 118, 125]",['2020-07-22'],"['2020-02-10', '2020-02-26', '2020-03-16', '2020-05-01', '2020-05-22', '2020-06-02', '2020-06-15', '2020-06-22', '2020-07-02', '2020-07-14']","[2.5, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[2.45, 0.1, 0.6, 0.5, 0.6, 0.2, 0.1, 0.0]",388,412
CRMT,2020-07-15,2020-03-18,[6],"[12, 24, 32, 40, 59, 70, 78]",['2020-07-23'],"['2020-04-03', '2020-04-22', '2020-05-04', '2020-05-14', '2020-06-11', '2020-06-26', '2020-07-09']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.1999999999999997, 0.5714285714285714, 0.8571428571428571, 0.2857142857142857, 0.42857142857142855, 0.0, 0.0, 0.0]",631,570
CRNC,2020-06-22,2020-06-29,"[9, 22]","[10, 18]","['2020-07-06', '2020-07-23']","['2020-07-14', '2020-07-24']","[2.45, 1.0, 0.5, 0.0, 0.5, 0.5, 0.5, 0.0]","[2.9, 1.0, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0]",24,21
CRNT,2020-07-07,2020-02-10,[9],"[24, 36, 58, 66, 76, 86, 105, 115]",['2020-07-20'],"['2020-03-16', '2020-04-01', '2020-05-04', '2020-05-14', '2020-05-29', '2020-06-12', '2020-07-10', '2020-07-24']","[2.5, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[2.3874999999999997, 0.75, 0.75, 0.25, 0.5, 0.125, 0.125, 0.0]",423,437
CRNX,2020-05-12,2019-04-10,"[4, 20, 27]","[18, 25, 36, 44, 50, 65, 81, 87, 118, 134, 140, 154, 160, 164, 176, 183, 204, 210, 235, 251, 267, 276, 288, 295, 306, 319, 326]","['2020-05-18', '2020-06-10', '2020-06-19']","['2019-05-07', '2019-05-16', '2019-06-03', '2019-06-13', '2019-06-21', '2019-07-15', '2019-08-06', '2019-08-14', '2019-09-27', '2019-10-21', '2019-10-29', '2019-11-18', '2019-11-26', '2019-12-03', '2019-12-19', '2019-12-31', '2020-01-31', '2020-02-10', '2020-03-17', '2020-04-08', '2020-05-01', '2020-05-14', '2020-06-02', '2020-06-11', '2020-06-26', '2020-07-16', '2020-07-27']","[2.0, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]","[2.011111111111111, 0.14814814814814814, 0.6296296296296297, 0.2962962962962963, 0.4074074074074074, 0.18518518518518517, 0.14814814814814814, 0.0]",43,45
CRON,2020-04-27,2020-06-19,"[22, 30, 40, 48, 57]","[6, 13, 24]","['2020-05-28', '2020-06-09', '2020-06-23', '2020-07-06', '2020-07-17']","['2020-06-29', '2020-07-09', '2020-07-24']","[2.84, 1.0, 0.8, 0.4, 0.6, 0.0, 0.2, 0.0]","[2.4999999999999996, 1.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333]",56,61
CROX,2020-07-15,2019-09-30,[6],"[30, 39, 45, 51, 66, 72, 77, 86, 92, 104, 117, 129, 143, 149, 156, 168, 176, 193, 198, 202, 207]",['2020-07-23'],"['2019-11-11', '2019-11-22', '2019-12-03', '2019-12-11', '2020-01-03', '2020-01-13', '2020-01-21', '2020-02-03', '2020-02-11', '2020-02-28', '2020-03-18', '2020-04-03', '2020-04-24', '2020-05-04', '2020-05-13', '2020-06-01', '2020-06-11', '2020-07-07', '2020-07-14', '2020-07-20', '2020-07-27']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.1666666666666665, 0.09523809523809523, 0.5238095238095238, 0.09523809523809523, 0.5714285714285714, 0.23809523809523808, 0.23809523809523808, 0.0]",337,337
CRSA,2020-05-27,2020-04-17,"[18, 36]","[12, 20]","['2020-06-22', '2020-07-17']","['2020-05-05', '2020-05-15']","[3.6999999999999997, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[2.75, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0]",21,16
CRSAU,2020-02-27,2020-06-19,"[7, 12, 80, 90]","[5, 9]","['2020-03-09', '2020-03-16', '2020-06-22', '2020-07-07']","['2020-06-26', '2020-07-02']","[2.525, 1.0, 0.75, 0.5, 0.5, 0.25, 0.0, 0.0]","[1.95, 1.0, 0.0, 0.5, 0.5, 0.5, 0.0, 0.5]",18,24
CRSP,2020-06-23,2020-06-12,"[10, 18]","[12, 20]","['2020-07-08', '2020-07-20']","['2020-06-30', '2020-07-13']","[2.9, 1.0, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0]","[2.75, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0]",90,88
CRTO,2020-07-06,2020-04-30,[15],"[9, 20, 32, 40, 51]",['2020-07-27'],"['2020-05-13', '2020-05-29', '2020-06-16', '2020-06-26', '2020-07-14']","[2.9, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[2.06, 1.0, 0.6, 0.4, 0.4, 0.2, 0.0, 0.0]",166,171
CRTX,2020-04-14,2020-06-12,"[9, 17, 26, 45, 51, 60, 64, 68]","[12, 21]","['2020-04-27', '2020-05-07', '2020-05-20', '2020-06-17', '2020-06-25', '2020-07-09', '2020-07-15', '2020-07-21']","['2020-06-30', '2020-07-14']","[2.0500000000000003, 1.0, 0.5, 0.25, 0.5, 0.25, 0.0, 0.0]","[2.8, 1.0, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0]",27,26
CRUS,2020-07-17,2020-06-25,[6],[18],['2020-07-27'],['2020-07-22'],"[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3.6999999999999997, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]",676,671
CRVL,2020-06-08,2019-07-09,"[6, 26, 30]","[11, 15, 19, 27, 33, 48, 56, 76, 86, 90, 105, 109, 114, 139, 162, 178, 187, 198, 207, 215, 229, 234, 241, 260, 264]","['2020-06-16', '2020-07-15', '2020-07-21']","['2019-07-24', '2019-07-30', '2019-08-05', '2019-08-15', '2019-08-23', '2019-09-16', '2019-09-26', '2019-10-24', '2019-11-07', '2019-11-13', '2019-12-05', '2019-12-11', '2019-12-18', '2020-01-27', '2020-02-28', '2020-03-23', '2020-04-03', '2020-04-21', '2020-05-04', '2020-05-14', '2020-06-04', '2020-06-11', '2020-06-22', '2020-07-20', '2020-07-24']","[2.966666666666667, 1.0, 1.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0]","[1.98, 0.16, 0.48, 0.2, 0.48, 0.24, 0.2, 0.0]",586,601
CRVS,2020-06-18,2020-06-11,"[12, 22]","[5, 15, 22]","['2020-07-07', '2020-07-21']","['2020-06-18', '2020-07-02', '2020-07-14']","[2.9, 1.0, 1.0, 0.0, 0.5, 0.0, 0.5, 0.0]","[2.2333333333333334, 1.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333]",102,102
CRWD,2020-07-13,2020-06-29,[6],"[12, 18]",['2020-07-21'],"['2020-07-16', '2020-07-24']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3.55, 1.0, 1.0, 0.0, 1.0, 0.5, 0.0, 0.0]",26,29
CRWS,2020-06-19,2020-05-21,"[18, 24]","[14, 24, 34]","['2020-07-16', '2020-07-24']","['2020-06-11', '2020-06-25', '2020-07-10']","[3.55, 1.0, 1.0, 0.0, 1.0, 0.5, 0.0, 0.0]","[2.233333333333333, 1.0, 1.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]",310,322
CSA,2020-07-15,2020-06-26,[6],[9],['2020-07-23'],['2020-07-10'],"[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.5, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]",118,99
CSB,2020-07-15,2020-06-30,[6],"[6, 13, 18]",['2020-07-23'],"['2020-07-09', '2020-07-20', '2020-07-27']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.5999999999999996, 1.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.3333333333333333]",116,110
CSBR,2019-10-17,2019-08-29,"[18, 24, 36, 42, 46, 51, 61, 66, 72, 82, 95, 101, 105, 113, 122, 129, 141, 145, 166, 172, 179, 192]","[12, 24, 43, 55, 72, 78, 84, 90, 100, 107, 112, 126, 136, 161, 180, 193, 197, 208, 219]","['2019-11-12', '2019-11-20', '2019-12-09', '2019-12-17', '2019-12-23', '2019-12-31', '2020-01-15', '2020-01-23', '2020-01-31', '2020-02-14', '2020-03-05', '2020-03-13', '2020-03-19', '2020-03-31', '2020-04-14', '2020-04-23', '2020-05-11', '2020-05-15', '2020-06-16', '2020-06-24', '2020-07-06', '2020-07-23']","['2019-09-17', '2019-10-03', '2019-10-30', '2019-11-15', '2019-12-11', '2019-12-19', '2019-12-30', '2020-01-08', '2020-01-23', '2020-02-03', '2020-02-10', '2020-03-02', '2020-03-16', '2020-04-21', '2020-05-18', '2020-06-05', '2020-06-11', '2020-06-26', '2020-07-14']","[1.8909090909090909, 0.2727272727272727, 0.5454545454545454, 0.13636363636363635, 0.5, 0.13636363636363635, 0.045454545454545456, 0.0]","[2.0157894736842104, 0.10526315789473684, 0.631578947368421, 0.21052631578947367, 0.47368421052631576, 0.21052631578947367, 0.05263157894736842, 0.05263157894736842]",216,243
CSCO,2020-04-20,2020-07-08,"[6, 22, 28, 33, 40, 50, 56, 66]","[6, 12]","['2020-04-28', '2020-05-20', '2020-05-29', '2020-06-05', '2020-06-16', '2020-06-30', '2020-07-09', '2020-07-23']","['2020-07-16', '2020-07-24']","[2.5, 0.75, 0.875, 0.25, 0.375, 0.0, 0.375, 0.0]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",661,695
CSF,2020-07-15,2020-05-14,[6],"[21, 30, 38, 45, 50]",['2020-07-23'],"['2020-06-15', '2020-06-26', '2020-07-09', '2020-07-20', '2020-07-27']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.6, 1.0, 0.6, 0.6, 0.6, 0.2, 0.0, 0.0]",146,142
CSGP,2020-03-30,2020-06-25,"[11, 21, 29, 36, 50, 60, 67]","[12, 20]","['2020-04-15', '2020-04-29', '2020-05-11', '2020-05-20', '2020-06-10', '2020-06-24', '2020-07-06']","['2020-07-14', '2020-07-24']","[1.957142857142857, 1.0, 0.42857142857142855, 0.2857142857142857, 0.42857142857142855, 0.14285714285714285, 0.14285714285714285, 0.0]","[2.75, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0]",513,502
CSGS,2020-04-16,2020-05-14,"[9, 14, 36, 52, 62, 66]","[10, 21, 30, 39, 50]","['2020-04-29', '2020-05-06', '2020-06-08', '2020-06-30', '2020-07-15', '2020-07-21']","['2020-05-29', '2020-06-15', '2020-06-26', '2020-07-10', '2020-07-27']","[2.3666666666666667, 0.5, 0.8333333333333334, 0.0, 0.5, 0.3333333333333333, 0.16666666666666666, 0.0]","[2.54, 1.0, 0.6, 0.6, 0.6, 0.0, 0.0, 0.0]",551,577
CSII,2020-07-06,2020-06-11,[12],"[12, 22, 30]",['2020-07-22'],"['2020-06-29', '2020-07-14', '2020-07-24']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3.3000000000000003, 1.0, 1.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0]",335,324
CSIQ,2020-05-20,2020-06-11,"[12, 18, 41, 46]","[24, 30]","['2020-06-08', '2020-06-16', '2020-07-20', '2020-07-27']","['2020-07-16', '2020-07-24']","[2.175, 1.0, 0.75, 0.0, 0.5, 0.25, 0.0, 0.0]","[3.75, 1.0, 1.0, 0.5, 1.0, 0.0, 0.0, 0.0]",299,319
CSML,2020-07-15,2020-07-09,[6],[12],['2020-07-23'],['2020-07-27'],"[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",62,62
CSOD,2020-06-22,2020-06-25,"[9, 20]","[12, 21]","['2020-07-06', '2020-07-21']","['2020-07-14', '2020-07-27']","[2.3, 1.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0]","[2.8, 1.0, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0]",216,227
CSPI,2020-05-26,2020-06-26,"[10, 15, 25, 30]",[6],"['2020-06-09', '2020-06-16', '2020-06-30', '2020-07-08']",['2020-07-07'],"[2.5, 1.0, 0.5, 1.0, 0.5, 0.0, 0.0, 0.0]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",615,616
CSQ,2020-05-11,2020-06-29,"[30, 43]","[10, 18]","['2020-06-23', '2020-07-13']","['2020-07-14', '2020-07-24']","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[2.9, 1.0, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0]",311,327
CSSE,2020-06-17,2020-06-26,"[12, 20]",[18],"['2020-07-06', '2020-07-16']",['2020-07-23'],"[2.75, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0]","[3.6999999999999997, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]",68,66
CSSEP,2020-06-05,2020-06-04,"[9, 14, 25, 30]",[20],"['2020-06-18', '2020-06-25', '2020-07-13', '2020-07-20']",['2020-07-02'],"[2.225, 1.0, 0.5, 0.5, 0.5, 0.25, 0.0, 0.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",46,50
CSTE,2020-06-17,2020-06-25,"[10, 20, 27]","[10, 18]","['2020-07-01', '2020-07-16', '2020-07-27']","['2020-07-10', '2020-07-22']","[2.2333333333333334, 1.0, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]","[2.9, 1.0, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0]",200,202
CSTL,2020-05-12,2019-11-22,"[9, 27, 40, 45]","[6, 16, 30, 34, 42, 48, 54, 76, 90, 95, 102, 106, 110, 118, 127, 132, 138, 148, 159, 167]","['2020-05-26', '2020-06-19', '2020-07-09', '2020-07-16']","['2019-12-03', '2019-12-17', '2020-01-08', '2020-01-14', '2020-01-27', '2020-02-04', '2020-02-12', '2020-03-16', '2020-04-03', '2020-04-13', '2020-04-22', '2020-04-28', '2020-05-04', '2020-05-14', '2020-05-28', '2020-06-04', '2020-06-12', '2020-06-26', '2020-07-14', '2020-07-24']","[2.575, 1.0, 0.25, 0.5, 0.75, 0.75, 0.0, 0.0]","[2.2849999999999997, 0.15, 0.8, 0.2, 0.5, 0.1, 0.1, 0.05]",25,30
CSTR,2020-06-08,2020-06-12,"[6, 11, 18, 26, 33]","[10, 18]","['2020-06-16', '2020-06-23', '2020-07-02', '2020-07-15', '2020-07-24']","['2020-06-26', '2020-07-09']","[2.58, 1.0, 0.6, 0.0, 0.6, 0.2, 0.4, 0.0]","[2.9, 1.0, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0]",96,103
CSWC,2020-07-01,2019-06-13,[12],"[6, 15, 19, 30, 45, 54, 64, 72, 77, 97, 102, 108, 120, 126, 133, 144, 170, 179, 190, 204, 211, 216, 225, 232, 242, 251, 261, 271]",['2020-07-20'],"['2019-06-21', '2019-07-05', '2019-07-11', '2019-07-26', '2019-08-16', '2019-08-29', '2019-09-13', '2019-09-25', '2019-10-02', '2019-10-30', '2019-11-06', '2019-11-14', '2019-12-03', '2019-12-11', '2019-12-20', '2020-01-08', '2020-02-14', '2020-02-28', '2020-03-16', '2020-04-03', '2020-04-15', '2020-04-22', '2020-05-05', '2020-05-14', '2020-05-29', '2020-06-11', '2020-06-25', '2020-07-10']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.1214285714285714, 0.10714285714285714, 0.5714285714285714, 0.25, 0.5357142857142857, 0.32142857142857145, 0.07142857142857142, 0.0]",695,646
CSWCL,2019-10-16,2020-03-18,"[6, 12, 28, 36, 54, 71, 85, 90, 111, 121, 132, 142, 152, 167, 177]","[12, 19, 24, 40, 50, 59, 66, 70, 87]","['2019-10-24', '2019-11-01', '2019-11-25', '2019-12-06', '2020-01-03', '2020-01-29', '2020-02-19', '2020-02-26', '2020-03-26', '2020-04-09', '2020-04-27', '2020-05-11', '2020-05-26', '2020-06-16', '2020-06-30']","['2020-04-03', '2020-04-15', '2020-04-22', '2020-05-14', '2020-05-29', '2020-06-11', '2020-06-22', '2020-06-26', '2020-07-22']","[2.1133333333333333, 0.2, 0.6, 0.13333333333333333, 0.5333333333333333, 0.2, 0.13333333333333333, 0.0]","[2.033333333333333, 0.0, 0.6666666666666666, 0.3333333333333333, 0.4444444444444444, 0.0, 0.1111111111111111, 0.0]",62,66
CSWI,2020-01-29,2020-04-15,"[12, 25, 33, 40, 50, 55, 63, 70, 78, 83, 90, 109, 116, 120]","[4, 13, 21, 42, 50, 59, 66]","['2020-02-14', '2020-03-05', '2020-03-17', '2020-03-26', '2020-04-09', '2020-04-17', '2020-04-29', '2020-05-08', '2020-05-20', '2020-05-28', '2020-06-08', '2020-07-06', '2020-07-15', '2020-07-21']","['2020-04-21', '2020-05-04', '2020-05-14', '2020-06-15', '2020-06-25', '2020-07-09', '2020-07-20']","[2.142857142857143, 0.14285714285714285, 0.5714285714285714, 0.5, 0.42857142857142855, 0.14285714285714285, 0.14285714285714285, 0.07142857142857142]","[1.9999999999999998, 0.7142857142857143, 0.5714285714285714, 0.14285714285714285, 0.42857142857142855, 0.0, 0.14285714285714285, 0.14285714285714285]",120,115
CSX,2020-07-06,2020-06-15,[12],"[9, 18]",['2020-07-22'],"['2020-06-26', '2020-07-10']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3.0999999999999996, 1.0, 0.5, 0.0, 1.0, 1.0, 0.0, 0.0]",848,875
CTAS,2020-04-17,2020-06-15,"[8, 15, 27, 35, 44, 54, 67]","[9, 20]","['2020-04-29', '2020-05-08', '2020-05-27', '2020-06-08', '2020-06-19', '2020-07-06', '2020-07-23']","['2020-06-26', '2020-07-14']","[1.9714285714285713, 0.8571428571428571, 0.42857142857142855, 0.2857142857142857, 0.42857142857142855, 0.2857142857142857, 0.14285714285714285, 0.0]","[2.3, 1.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0]",641,649
CTBI,2020-06-23,2020-04-23,"[6, 15]","[15, 27, 36, 45, 54, 60, 65]","['2020-07-01', '2020-07-15']","['2020-05-14', '2020-06-02', '2020-06-15', '2020-06-26', '2020-07-10', '2020-07-20', '2020-07-27']","[3.15, 1.0, 0.5, 0.5, 1.0, 0.0, 0.0, 0.0]","[2.9999999999999996, 1.0, 0.42857142857142855, 0.5714285714285714, 0.8571428571428571, 0.5714285714285714, 0.0, 0.0]",590,580
CTG,2020-07-09,2019-10-17,[9],"[10, 16, 21, 36, 44, 48, 56, 66, 74, 87, 104, 126, 132, 136, 144, 152, 165, 170, 177, 188]",['2020-07-22'],"['2019-10-31', '2019-11-08', '2019-11-15', '2019-12-09', '2019-12-19', '2019-12-26', '2020-01-08', '2020-01-23', '2020-02-04', '2020-02-24', '2020-03-18', '2020-04-20', '2020-04-28', '2020-05-04', '2020-05-14', '2020-05-27', '2020-06-15', '2020-06-22', '2020-07-01', '2020-07-17']","[2.5, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[2.34, 0.15, 0.8, 0.15, 0.5, 0.15, 0.2, 0.0]",710,653
CTHR,2020-04-17,2020-05-05,"[6, 16, 24, 35, 59, 66]","[6, 22, 37, 45]","['2020-04-27', '2020-05-11', '2020-05-21', '2020-06-08', '2020-07-13', '2020-07-22']","['2020-05-13', '2020-06-05', '2020-06-26', '2020-07-09']","[2.2166666666666663, 0.6666666666666666, 0.6666666666666666, 0.16666666666666666, 0.5, 0.0, 0.16666666666666666, 0.0]","[2.25, 0.75, 0.5, 0.25, 0.5, 0.25, 0.25, 0.0]",417,455
CTIB,2020-02-07,2020-07-14,"[11, 51, 66, 87, 95, 102, 110, 115]",[9],"['2020-02-25', '2020-04-22', '2020-05-13', '2020-06-12', '2020-06-24', '2020-07-06', '2020-07-16', '2020-07-23']",['2020-07-27'],"[2.2125, 0.625, 0.375, 0.375, 0.5, 0.0, 0.375, 0.0]","[2.5, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]",378,386
CTIC,2020-06-22,2020-05-01,"[10, 20]",[48],"['2020-07-07', '2020-07-21']",['2020-07-10'],"[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",474,462
CTMX,2020-07-02,2020-05-15,[6],"[11, 18, 25, 30, 35]",['2020-07-13'],"['2020-06-02', '2020-06-11', '2020-06-22', '2020-06-29', '2020-07-07']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.16, 1.0, 0.4, 0.6, 0.4, 0.2, 0.2, 0.0]",116,107
CTRE,2020-06-16,2020-06-30,[12],[6],['2020-07-02'],['2020-07-09'],"[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",134,137
CTRM,2020-06-05,2020-05-14,[24],"[6, 12, 19, 30, 34, 45]",['2020-07-10'],"['2020-05-22', '2020-06-02', '2020-06-11', '2020-06-26', '2020-07-02', '2020-07-20']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.6999999999999997, 1.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.16666666666666666, 0.0, 0.16666666666666666]",38,36
