ticker,peak_cycle_date,bot_cycle_date,peak_pattern,bot_pattern,peak_date,bot_date,peak_hit,bot_hit,all_peak_count,all_bot_count
GSX,2020/6/19,2020/6/24,"[15, 21, 26]","[5, 15, 21]","['2020-07-13', '2020-07-21', '2020-07-28']","['2020-07-01', '2020-07-16', '2020-07-24']","[1.9, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[2.3, 1.0, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]",30,29
GTES,2020/7/1,2020/5/14,[15],"[21, 30, 39]",['2020-07-23'],"['2020-06-15', '2020-06-26', '2020-07-10']","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[2.3, 1.0, 1.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]",62,56
GTN-A,2020/6/1,2020/5/14,"[24, 36]","[7, 13, 21, 25, 30, 42, 48]","['2020-07-06', '2020-07-22']","['2020-05-26', '2020-06-03', '2020-06-15', '2020-06-19', '2020-06-26', '2020-07-15', '2020-07-23']","[2.55, 1.0, 1.0, 0.0, 0.0, 0.5, 1.0, 0.0]","[2.2, 1.0, 0.5714285714285714, 0.2857142857142857, 0.42857142857142855, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285]",466,485
GTN,2020/6/16,2020/7/9,"[5, 12, 21, 27]","[7, 12]","['2020-06-23', '2020-07-02', '2020-07-16', '2020-07-24']","['2020-07-20', '2020-07-27']","[2.15, 1.0, 0.75, 0.25, 0.25, 0.0, 0.25, 0.25]","[2.3, 1.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0]",380,366
GTS,2020/6/23,2020/6/25,"[7, 17, 21]","[10, 21]","['2020-07-02', '2020-07-17', '2020-07-23']","['2020-07-10', '2020-07-27']","[1.9333333333333331, 1.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]",292,292
GTT,2020/6/19,2020/7/14,"[9, 21]",[7],"['2020-07-02', '2020-07-21']",['2020-07-23'],"[2.4, 1.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",248,252
GTX,2020/5/28,2020/5/6,"[6, 18, 24, 35, 39]","[6, 12, 30, 36, 45]","['2020-06-05', '2020-06-23', '2020-07-01', '2020-07-17', '2020-07-23']","['2020-05-14', '2020-05-22', '2020-06-18', '2020-06-26', '2020-07-10']","[1.9599999999999997, 1.0, 0.8, 0.2, 0.2, 0.2, 0.2, 0.0]","[2.08, 1.0, 1.0, 0.4, 0.0, 0.0, 0.4, 0.0]",45,40
GTY,2019/10/31,2020/5/5,"[8, 14, 20, 25, 34, 42, 55, 72, 84, 100, 112, 123, 130, 142, 150, 156, 168, 176, 182]","[7, 17, 26, 35, 45, 55]","['2019-11-12', '2019-11-20', '2019-11-29', '2019-12-06', '2019-12-19', '2020-01-02', '2020-01-22', '2020-02-14', '2020-03-04', '2020-03-26', '2020-04-14', '2020-04-29', '2020-05-08', '2020-05-27', '2020-06-08', '2020-06-16', '2020-07-02', '2020-07-15', '2020-07-23']","['2020-05-14', '2020-05-29', '2020-06-11', '2020-06-24', '2020-07-09', '2020-07-23']","[1.6894736842105262, 0.2631578947368421, 0.3684210526315789, 0.3157894736842105, 0.3157894736842105, 0.2631578947368421, 0.21052631578947367, 0.10526315789473684]","[1.4666666666666666, 0.8333333333333334, 0.16666666666666666, 0.5, 0.3333333333333333, 0.0, 0.0, 0.16666666666666666]",735,725
GUT,2020/6/23,2020/5/4,"[15, 24]","[9, 14, 27, 38, 55]","['2020-07-15', '2020-07-28']","['2020-05-15', '2020-05-22', '2020-06-11', '2020-06-26', '2020-07-22']","[2.4, 1.0, 1.0, 0.5, 0.0, 0.5, 0.5, 0.0]","[1.2800000000000002, 0.8, 0.4, 0.2, 0.2, 0.0, 0.0, 0.2]",400,393
GVA,2020/5/11,2020/2/7,"[12, 19, 25, 36, 49]","[27, 35, 50, 61, 67, 77, 88, 96, 105]","['2020-05-28', '2020-06-08', '2020-06-16', '2020-07-01', '2020-07-21']","['2020-03-18', '2020-03-30', '2020-04-21', '2020-05-06', '2020-05-14', '2020-05-29', '2020-06-15', '2020-06-25', '2020-07-09']","[1.58, 0.8, 0.4, 0.2, 0.2, 0.0, 0.4, 0.0]","[1.4777777777777776, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.2222222222222222, 0.1111111111111111, 0.0]",592,599
GWB,2020/5/28,2020/7/9,"[7, 18, 24, 34, 40]",[7],"['2020-06-08', '2020-06-23', '2020-07-01', '2020-07-16', '2020-07-24']",['2020-07-20'],"[1.64, 1.0, 0.4, 0.2, 0.2, 0.4, 0.2, 0.2]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",140,129
GWRE,2020/7/13,2019/5/6,[7],"[5, 21, 36, 49, 55, 65, 70, 75, 80, 84, 92, 101, 129, 140, 158, 173, 183, 217, 222, 231, 242, 250, 259, 280, 288, 300, 308]",['2020-07-22'],"['2019-05-13', '2019-06-05', '2019-06-26', '2019-07-16', '2019-07-24', '2019-08-07', '2019-08-14', '2019-08-21', '2019-08-28', '2019-09-04', '2019-09-16', '2019-09-27', '2019-11-06', '2019-11-21', '2019-12-18', '2020-01-10', '2020-01-27', '2020-03-16', '2020-03-23', '2020-04-03', '2020-04-21', '2020-05-01', '2020-05-14', '2020-06-15', '2020-06-25', '2020-07-14', '2020-07-24']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.6777777777777778, 0.07407407407407407, 0.37037037037037035, 0.37037037037037035, 0.37037037037037035, 0.1111111111111111, 0.14814814814814814, 0.07407407407407407]",217,201
GWW,2020/5/28,2020/6/26,"[7, 27, 40]","[7, 15]","['2020-06-08', '2020-07-07', '2020-07-24']","['2020-07-08', '2020-07-20']","[1.6, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]",963,962
GYC,2020/3/11,2020/5/5,"[12, 25, 30, 37, 63, 67, 71, 84]","[6, 56]","['2020-03-27', '2020-04-16', '2020-04-23', '2020-05-04', '2020-06-10', '2020-06-16', '2020-06-22', '2020-07-10']","['2020-05-13', '2020-07-24']","[1.65, 0.625, 0.5, 0.25, 0.25, 0.0, 0.25, 0.0]","[1.8499999999999999, 0.5, 0.5, 0.0, 0.5, 0.5, 0.0, 0.0]",319,331
H,2020/5/27,2020/6/29,"[7, 14, 27, 35]","[7, 14]","['2020-06-05', '2020-06-16', '2020-07-06', '2020-07-16']","['2020-07-09', '2020-07-20']","[2.175, 1.0, 0.25, 0.25, 0.75, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",254,254
HAE,2020/4/28,2020/6/19,"[21, 47, 55, 60]",[14],"['2020-05-28', '2020-07-06', '2020-07-16', '2020-07-23']",['2020-07-10'],"[1.975, 0.75, 0.5, 0.5, 0.25, 0.0, 0.25, 0.25]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",662,630
HAL,2020/5/12,2020/6/25,"[18, 24, 35, 48]",[12],"['2020-06-08', '2020-06-16', '2020-07-01', '2020-07-21']",['2020-07-14'],"[2.425, 1.0, 0.75, 0.25, 0.25, 0.5, 0.5, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",1006,1040
HASI,2020/4/17,2020/5/14,"[8, 15, 21, 35, 41, 67]","[10, 21, 30, 49]","['2020-04-29', '2020-05-08', '2020-05-18', '2020-06-08', '2020-06-16', '2020-07-23']","['2020-05-29', '2020-06-15', '2020-06-26', '2020-07-24']","[1.55, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.0, 0.0]","[2.1, 0.75, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]",174,165
HBB,2020/3/26,2020/6/11,"[10, 24, 42, 50, 56, 65]","[7, 25]","['2020-04-09', '2020-04-30', '2020-05-27', '2020-06-08', '2020-06-16', '2020-06-29']","['2020-06-22', '2020-07-17']","[1.85, 0.8333333333333334, 0.3333333333333333, 0.5, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.0]","[1.55, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0]",61,60
HBI,2020/6/16,2020/5/14,"[12, 20]","[10, 21, 30, 38]","['2020-07-02', '2020-07-15']","['2020-05-29', '2020-06-15', '2020-06-26', '2020-07-09']","[1.65, 1.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.0]","[1.65, 1.0, 0.5, 0.5, 0.25, 0.0, 0.0, 0.0]",327,325
HBM,2020/7/13,2019/10/23,[7],"[6, 14, 22, 28, 42, 53, 69, 74, 96, 100, 108, 112, 120, 132, 140, 161, 165, 171]",['2020-07-22'],"['2019-10-31', '2019-11-12', '2019-11-22', '2019-12-03', '2019-12-23', '2020-01-09', '2020-02-03', '2020-02-10', '2020-03-12', '2020-03-18', '2020-03-30', '2020-04-03', '2020-04-16', '2020-05-04', '2020-05-14', '2020-06-15', '2020-06-19', '2020-06-29']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.738888888888889, 0.2222222222222222, 0.5, 0.2222222222222222, 0.3333333333333333, 0.16666666666666666, 0.2222222222222222, 0.0]",256,256
HCA,2020/7/2,2020/6/18,[14],"[5, 14, 27]",['2020-07-23'],"['2020-06-25', '2020-07-09', '2020-07-28']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.6666666666666667, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]",233,238
HCC,2020/6/16,2020/5/14,[24],"[6, 10, 21, 30, 38, 48]",['2020-07-21'],"['2020-05-22', '2020-05-29', '2020-06-15', '2020-06-26', '2020-07-09', '2020-07-23']","[2.7, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[1.7833333333333334, 1.0, 0.6666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.0]",77,84
HCFT,2020/4/13,2020/6/22,"[12, 21, 30, 60, 66]",[12],"['2020-04-29', '2020-05-12', '2020-05-26', '2020-07-08', '2020-07-16']",['2020-07-09'],"[2.44, 0.8, 1.0, 0.4, 0.2, 0.0, 0.4, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",127,150
HCHC,2020/3/3,2019/8/7,"[17, 40, 49, 60, 69, 93, 98]","[44, 58, 75, 100, 126, 140, 157, 175, 195, 204, 213, 233]","['2020-03-26', '2020-04-29', '2020-05-12', '2020-05-28', '2020-06-10', '2020-07-15', '2020-07-22']","['2019-10-09', '2019-10-29', '2019-11-21', '2019-12-30', '2020-02-06', '2020-02-27', '2020-03-23', '2020-04-17', '2020-05-15', '2020-05-29', '2020-06-11', '2020-07-10']","[1.5571428571428572, 0.42857142857142855, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.0]","[1.4166666666666667, 0.0, 0.4166666666666667, 0.4166666666666667, 0.25, 0.0, 0.08333333333333333, 0.08333333333333333]",232,212
HCI,2020/4/29,2020/5/8,"[7, 28, 44, 57]","[4, 14, 24, 32, 42]","['2020-05-08', '2020-06-09', '2020-07-01', '2020-07-21']","['2020-05-14', '2020-05-29', '2020-06-12', '2020-06-24', '2020-07-09']","[1.45, 0.75, 0.25, 0.0, 0.5, 0.0, 0.0, 0.0]","[1.8, 1.0, 0.4, 0.0, 0.4, 0.4, 0.2, 0.0]",276,274
HCR,2020/5/18,2020/5/14,"[14, 20, 33]","[9, 21, 33, 48]","['2020-06-08', '2020-06-16', '2020-07-06']","['2020-05-28', '2020-06-15', '2020-07-01', '2020-07-23']","[1.5, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[2.2249999999999996, 1.0, 1.0, 0.0, 0.25, 0.25, 0.25, 0.0]",165,166
HCXY,2020/6/22,2020/5/22,[14],"[15, 22, 35]",['2020-07-13'],"['2020-06-15', '2020-06-24', '2020-07-14']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.7333333333333334, 1.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0]",44,47
HCXZ,2020/6/8,2020/6/3,"[15, 30]","[15, 24, 28, 34]","['2020-06-29', '2020-07-21']","['2020-06-24', '2020-07-08', '2020-07-14', '2020-07-22']","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.925, 1.0, 0.5, 0.25, 0.25, 0.25, 0.25, 0.25]",49,52
HD,2020/4/28,2020/6/26,"[14, 30, 35, 46, 54, 63]",[7],"['2020-05-18', '2020-06-10', '2020-06-17', '2020-07-02', '2020-07-15', '2020-07-28']",['2020-07-08'],"[2.0, 0.8333333333333334, 0.5, 0.3333333333333333, 0.5, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",786,823
HDB,2019/6/11,2020/6/25,"[7, 15, 21, 26, 36, 42, 65, 76, 84, 105, 111, 119, 123, 133, 142, 150, 165, 169, 200, 210, 216, 223, 232, 249, 261, 269, 280]",[12],"['2019-06-20', '2019-07-02', '2019-07-11', '2019-07-18', '2019-08-01', '2019-08-09', '2019-09-12', '2019-09-27', '2019-10-09', '2019-11-07', '2019-11-15', '2019-11-27', '2019-12-04', '2019-12-18', '2020-01-02', '2020-01-14', '2020-02-05', '2020-02-11', '2020-03-26', '2020-04-09', '2020-04-20', '2020-04-29', '2020-05-12', '2020-06-05', '2020-06-23', '2020-07-06', '2020-07-21']",['2020-07-14'],"[1.7037037037037035, 0.25925925925925924, 0.5185185185185185, 0.2962962962962963, 0.3333333333333333, 0.14814814814814814, 0.1111111111111111, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",440,444
HE,2020/7/2,2020/7/9,"[10, 14]","[7, 12]","['2020-07-17', '2020-07-23']","['2020-07-20', '2020-07-27']","[1.55, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0]","[2.3, 1.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0]",810,832
HEI-A,2020/7/1,2020/2/27,[12],"[14, 24, 33, 41, 48, 54, 73, 84, 95, 105]",['2020-07-20'],"['2020-03-18', '2020-04-01', '2020-04-15', '2020-04-27', '2020-05-06', '2020-05-14', '2020-06-11', '2020-06-26', '2020-07-14', '2020-07-28']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.82, 0.0, 0.6, 0.2, 0.3, 0.2, 0.3, 0.0]",470,497
HEI,2020/6/16,2020/6/26,"[12, 24]","[11, 21]","['2020-07-02', '2020-07-21']","['2020-07-14', '2020-07-28']","[2.55, 1.0, 1.0, 0.0, 0.0, 0.5, 1.0, 0.0]","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]",736,700
HEP,2020/7/1,2020/4/15,[14],"[4, 13, 21, 32, 42, 60, 64]",['2020-07-22'],"['2020-04-21', '2020-05-04', '2020-05-14', '2020-06-01', '2020-06-15', '2020-07-10', '2020-07-16']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.6857142857142855, 1.0, 0.42857142857142855, 0.14285714285714285, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285]",380,381
HEQ,2020/5/19,2019/5/6,"[13, 20, 24, 35]","[7, 19, 28, 35, 49, 63, 70, 90, 105, 138, 147, 153, 160, 169, 183, 187, 195, 207, 220, 230, 238, 242, 253, 259, 280, 285, 290, 300, 308]","['2020-06-08', '2020-06-17', '2020-06-23', '2020-07-09']","['2019-05-15', '2019-06-03', '2019-06-14', '2019-06-25', '2019-07-16', '2019-08-05', '2019-08-14', '2019-09-12', '2019-10-03', '2019-11-19', '2019-12-03', '2019-12-11', '2019-12-20', '2020-01-06', '2020-01-27', '2020-01-31', '2020-02-12', '2020-03-02', '2020-03-19', '2020-04-02', '2020-04-15', '2020-04-21', '2020-05-06', '2020-05-14', '2020-06-15', '2020-06-22', '2020-06-29', '2020-07-14', '2020-07-24']","[1.8, 1.0, 0.25, 0.5, 0.25, 0.25, 0.25, 0.25]","[1.6413793103448278, 0.06896551724137931, 0.3793103448275862, 0.41379310344827586, 0.41379310344827586, 0.06896551724137931, 0.034482758620689655, 0.0]",191,205
HES,2020/4/30,2020/4/16,"[12, 26, 37, 45, 56]","[12, 20, 30, 41, 49, 60]","['2020-05-18', '2020-06-08', '2020-06-23', '2020-07-06', '2020-07-21']","['2020-05-04', '2020-05-14', '2020-05-29', '2020-06-15', '2020-06-25', '2020-07-13']","[1.4000000000000001, 0.6, 0.4, 0.2, 0.2, 0.2, 0.2, 0.0]","[1.7833333333333332, 0.8333333333333334, 0.5, 0.5, 0.16666666666666666, 0.0, 0.3333333333333333, 0.0]",856,856
HESM,2019/11/27,2020/6/4,"[20, 33, 42, 65, 81, 89, 93, 105, 124, 132, 140, 157]","[24, 36]","['2019-12-27', '2020-01-16', '2020-01-30', '2020-03-04', '2020-03-26', '2020-04-07', '2020-04-14', '2020-04-30', '2020-05-28', '2020-06-09', '2020-06-19', '2020-07-15']","['2020-07-09', '2020-07-27']","[1.5083333333333333, 0.25, 0.5, 0.3333333333333333, 0.25, 0.0, 0.08333333333333333, 0.08333333333333333]","[2.55, 1.0, 1.0, 0.0, 0.0, 0.5, 1.0, 0.0]",74,68
HEXO,2020/3/27,2020/6/29,"[12, 21, 26, 35, 40, 50, 60, 66, 73, 84]","[6, 10, 14]","['2020-04-15', '2020-04-28', '2020-05-05', '2020-05-18', '2020-05-26', '2020-06-09', '2020-06-23', '2020-07-01', '2020-07-13', '2020-07-28']","['2020-07-08', '2020-07-14', '2020-07-20']","[1.81, 0.0, 0.5, 0.4, 0.3, 0.1, 0.3, 0.0]","[1.5, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]",34,33
HFC,2020/5/28,2020/5/14,"[7, 13, 24, 35]","[10, 21, 32, 39, 45]","['2020-06-08', '2020-06-16', '2020-07-01', '2020-07-17']","['2020-05-29', '2020-06-15', '2020-06-30', '2020-07-10', '2020-07-20']","[2.125, 1.0, 0.25, 0.25, 0.5, 0.25, 0.25, 0.25]","[1.6600000000000001, 1.0, 0.6, 0.4, 0.2, 0.2, 0.0, 0.0]",699,697
HFRO,2020/7/13,2020/6/24,[7],"[14, 21]",['2020-07-22'],"['2020-07-15', '2020-07-24']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.8, 1.0, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0]",65,64
HGH,2020/5/11,2020/5/14,"[12, 20, 28]","[21, 32]","['2020-05-28', '2020-06-09', '2020-06-19']","['2020-06-15', '2020-06-30']","[1.8333333333333333, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]","[1.95, 1.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.0]",183,201
HGLB,2020/3/31,2020/7/9,"[7, 21, 29, 47, 56, 66, 72, 77]",[12],"['2020-04-09', '2020-04-30', '2020-05-12', '2020-06-08', '2020-06-19', '2020-07-06', '2020-07-14', '2020-07-21']",['2020-07-27'],"[1.8, 0.75, 0.375, 0.0, 0.5, 0.25, 0.125, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",33,31
HGV,2020/7/6,2020/7/9,[7],[7],['2020-07-15'],['2020-07-20'],"[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",87,79
HHC,2020/7/6,2020/7/9,[12],[12],['2020-07-22'],['2020-07-27'],"[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",239,231
HHS,2020/6/5,2020/4/29,"[7, 12, 35]","[10, 21, 30, 42, 47, 52]","['2020-06-16', '2020-06-23', '2020-07-27']","['2020-05-13', '2020-05-29', '2020-06-11', '2020-06-29', '2020-07-07', '2020-07-14']","[2.5, 1.0, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0]","[1.6666666666666665, 0.8333333333333334, 0.5, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]",170,173
HI,2020/6/16,2020/7/9,[12],[7],['2020-07-02'],['2020-07-20'],"[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",281,281
HIE,2020/3/31,2020/4/15,"[7, 12, 21, 27, 53, 75]","[5, 13, 21, 40, 51, 59]","['2020-04-09', '2020-04-17', '2020-04-30', '2020-05-08', '2020-06-16', '2020-07-17']","['2020-04-22', '2020-05-04', '2020-05-14', '2020-06-11', '2020-06-26', '2020-07-09']","[1.9166666666666667, 0.8333333333333334, 0.6666666666666666, 0.16666666666666666, 0.3333333333333333, 0.0, 0.16666666666666666, 0.0]","[1.35, 0.8333333333333334, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.0, 0.3333333333333333]",112,116
HIG,2020/6/16,2020/5/14,"[12, 21, 27]","[10, 21, 30, 38]","['2020-07-02', '2020-07-16', '2020-07-24']","['2020-05-29', '2020-06-15', '2020-06-26', '2020-07-09']","[2.4, 1.0, 1.0, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]","[1.65, 1.0, 0.5, 0.5, 0.25, 0.0, 0.0, 0.0]",572,576
HII,2020/5/7,2019/12/31,"[14, 21, 37, 48, 53]","[21, 40, 56, 63, 72, 76, 88, 93, 105, 114, 122, 131]","['2020-05-28', '2020-06-08', '2020-06-30', '2020-07-16', '2020-07-23']","['2020-01-31', '2020-02-28', '2020-03-23', '2020-04-01', '2020-04-15', '2020-04-21', '2020-05-07', '2020-05-14', '2020-06-02', '2020-06-15', '2020-06-25', '2020-07-09']","[1.7, 0.8, 0.4, 0.0, 0.4, 0.2, 0.2, 0.0]","[1.5666666666666667, 0.0, 0.5, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.08333333333333333, 0.0]",219,222
HIL,2020/6/8,2020/5/29,"[6, 24, 29]","[21, 28, 41]","['2020-06-16', '2020-07-13', '2020-07-20']","['2020-06-29', '2020-07-09', '2020-07-28']","[1.4333333333333333, 1.0, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0]","[1.9333333333333331, 1.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]",313,320
HIO,2020/3/27,2020/6/11,"[9, 31, 45, 50, 55, 60]","[7, 12, 18]","['2020-04-09', '2020-05-12', '2020-06-02', '2020-06-09', '2020-06-16', '2020-06-23']","['2020-06-22', '2020-06-29', '2020-07-08']","[1.4833333333333332, 0.8333333333333334, 0.5, 0.6666666666666666, 0.0, 0.0, 0.16666666666666666, 0.16666666666666666]","[1.9999999999999998, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]",395,379
HIW,2020/7/6,2019/11/13,[7],"[7, 15, 21, 36, 49, 72, 88, 96, 108, 119, 125, 145, 155, 163, 172]",['2020-07-15'],"['2019-11-22', '2019-12-05', '2019-12-13', '2020-01-07', '2020-01-27', '2020-02-28', '2020-03-23', '2020-04-02', '2020-04-21', '2020-05-06', '2020-05-14', '2020-06-12', '2020-06-26', '2020-07-09', '2020-07-22']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.5533333333333332, 0.13333333333333333, 0.4, 0.26666666666666666, 0.26666666666666666, 0.2, 0.26666666666666666, 0.0]",554,551
HIX,2020/6/5,2019/6/25,"[12, 32]","[12, 19, 23, 30, 36, 48, 69, 75, 84, 108, 112, 126, 148, 152, 171, 180, 185, 196, 207, 212, 216, 225, 245, 250]","['2020-06-23', '2020-07-22']","['2019-07-12', '2019-07-23', '2019-07-29', '2019-08-07', '2019-08-15', '2019-09-03', '2019-10-02', '2019-10-10', '2019-10-23', '2019-11-26', '2019-12-03', '2019-12-23', '2020-01-27', '2020-01-31', '2020-02-28', '2020-03-12', '2020-03-19', '2020-04-03', '2020-04-21', '2020-04-28', '2020-05-04', '2020-05-15', '2020-06-15', '2020-06-22']","[1.4500000000000002, 1.0, 0.5, 0.0, 0.0, 0.5, 0.5, 0.0]","[1.6958333333333335, 0.16666666666666666, 0.5833333333333334, 0.2916666666666667, 0.20833333333333334, 0.16666666666666666, 0.2916666666666667, 0.0]",360,406
HKIB,2020/4/7,2020/6/22,"[16, 33, 55, 60]","[7, 25]","['2020-04-30', '2020-05-26', '2020-06-25', '2020-07-02']","['2020-07-01', '2020-07-28']","[1.55, 0.75, 0.5, 0.5, 0.0, 0.25, 0.25, 0.25]","[1.55, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0]",22,32
HL,2020/4/14,2020/6/5,"[7, 11, 28, 34, 40, 72]",[9],"['2020-04-23', '2020-04-29', '2020-05-22', '2020-06-02', '2020-06-10', '2020-07-27']",['2020-06-18'],"[1.5333333333333334, 1.0, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666]","[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",751,726
HLF,2020/7/2,2020/7/10,"[6, 14]",[7],"['2020-07-13', '2020-07-23']",['2020-07-21'],"[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",377,356
HLI,2020/6/17,2020/5/14,"[12, 21]","[7, 14, 21, 30, 39]","['2020-07-06', '2020-07-17']","['2020-05-26', '2020-06-04', '2020-06-15', '2020-06-26', '2020-07-10']","[2.9, 1.0, 1.0, 0.0, 0.5, 0.0, 0.5, 0.0]","[2.26, 1.0, 0.6, 0.2, 0.6, 0.0, 0.0, 0.0]",123,121
HLT,2020/5/26,2019/12/3,"[8, 15, 27, 35]","[24, 36, 47, 72, 84, 89, 96, 104, 112, 122, 133, 142, 153, 162]","['2020-06-05', '2020-06-16', '2020-07-02', '2020-07-15']","['2020-01-08', '2020-01-27', '2020-02-11', '2020-03-18', '2020-04-03', '2020-04-13', '2020-04-22', '2020-05-04', '2020-05-14', '2020-05-29', '2020-06-15', '2020-06-26', '2020-07-14', '2020-07-27']","[1.7249999999999999, 1.0, 0.5, 0.5, 0.25, 0.25, 0.0, 0.0]","[1.5571428571428574, 0.14285714285714285, 0.5, 0.0, 0.21428571428571427, 0.35714285714285715, 0.35714285714285715, 0.07142857142857142]",158,149
HLX,2020/7/2,2020/6/25,[14],[12],['2020-07-23'],['2020-07-14'],"[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",510,524
