ticker,peak_cycle_date,bot_cycle_date,peak_pattern,bot_pattern,peak_date,bot_date,peak_hit,bot_hit,all_peak_count,all_bot_count,last_date,peak_difference,bot_difference,ATR_2,signal
ABBV,2020/4/28,2020/6/25,"[14, 19, 30, 39, 48, 56]",[12],"['2020-05-18', '2020-05-26', '2020-06-10', '2020-06-23', '2020-07-07', '2020-07-17']",['2020-07-14'],"[1.8166666666666667, 0.8333333333333334, 0.5, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",36,34,2020/8/10,72,31,0.045871418,F
PNW,2019/10/31,2020/7/9,"[12, 20, 35, 42, 61, 76, 84, 100, 110, 123, 136, 150, 156, 169, 182, 187]",[12],"['2019-11-18', '2019-11-29', '2019-12-20', '2020-01-02', '2020-01-30', '2020-02-21', '2020-03-04', '2020-03-26', '2020-04-09', '2020-04-29', '2020-05-18', '2020-06-08', '2020-06-16', '2020-07-06', '2020-07-23', '2020-07-30']",['2020-07-27'],"[1.4000000000000001, 0.125, 0.375, 0.3125, 0.25, 0.0625, 0.1875, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",38,38,2020/8/10,194,22,0.045924738,F
ORA,2020/2/19,2020/7/16,"[24, 49, 57, 63, 76, 82, 92, 98, 108]",[14],"['2020-03-24', '2020-04-29', '2020-05-11', '2020-05-19', '2020-06-08', '2020-06-16', '2020-06-30', '2020-07-09', '2020-07-23']",['2020-08-05'],"[1.4555555555555557, 0.0, 0.4444444444444444, 0.0, 0.3333333333333333, 0.1111111111111111, 0.2222222222222222, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",43,47,2020/8/10,120,17,0.045938789,F
TSN,2020/5/28,2020/7/9,"[7, 14, 24, 39, 47]",[9],"['2020-06-08', '2020-06-17', '2020-07-01', '2020-07-23', '2020-08-04']",['2020-07-22'],"[1.74, 1.0, 0.4, 0.0, 0.4, 0.2, 0.2, 0.0]","[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",36,35,2020/8/10,51,22,0.045993116,F
AOS,2019/7/31,2019/9/23,"[13, 31, 43, 58, 70, 84, 90, 95, 100, 105, 114, 120, 135, 140, 151, 168, 175, 180, 188, 195, 201, 215, 221, 234, 251]","[8, 27, 42, 55, 71, 75, 91, 96, 101, 112, 125, 133, 146, 154, 162, 168, 183, 191, 200, 216]","['2019-08-19', '2019-09-13', '2019-10-01', '2019-10-22', '2019-11-07', '2019-11-27', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-30', '2020-01-13', '2020-01-22', '2020-02-12', '2020-02-20', '2020-03-06', '2020-03-31', '2020-04-09', '2020-04-17', '2020-04-29', '2020-05-08', '2020-05-18', '2020-06-08', '2020-06-16', '2020-07-06', '2020-07-29']","['2019-10-03', '2019-10-30', '2019-11-20', '2019-12-10', '2020-01-03', '2020-01-09', '2020-02-03', '2020-02-10', '2020-02-18', '2020-03-04', '2020-03-23', '2020-04-02', '2020-04-22', '2020-05-04', '2020-05-14', '2020-05-22', '2020-06-15', '2020-06-25', '2020-07-09', '2020-07-31']","[1.5879999999999999, 0.2, 0.44, 0.48, 0.24, 0.08, 0.16, 0.04]","[1.4949999999999999, 0.05, 0.4, 0.2, 0.3, 0.3, 0.15, 0.05]",37,37,2020/8/10,259,222,0.0460587,F
TKR,2020/6/16,2020/7/20,"[12, 21, 25]",[9],"['2020-07-02', '2020-07-16', '2020-07-22']",['2020-07-31'],"[2.2333333333333334, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]","[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",39,34,2020/8/10,38,15,0.046067674,F
COP,2020/3/25,2020/7/10,"[11, 25, 42, 51, 60, 70, 77, 81]","[6, 14]","['2020-04-09', '2020-04-30', '2020-05-26', '2020-06-08', '2020-06-19', '2020-07-06', '2020-07-15', '2020-07-21']","['2020-07-20', '2020-07-30']","[1.9125, 0.875, 0.5, 0.375, 0.375, 0.0, 0.125, 0.0]","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]",41,40,2020/8/10,95,21,0.046073016,F
FBC,2020/5/28,2020/5/14,"[6, 14, 18, 24, 33, 42]","[12, 21, 30, 38, 45, 56]","['2020-06-05', '2020-06-17', '2020-06-23', '2020-07-01', '2020-07-15', '2020-07-28']","['2020-06-02', '2020-06-15', '2020-06-26', '2020-07-09', '2020-07-20', '2020-08-04']","[2.0833333333333335, 1.0, 0.8333333333333334, 0.0, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.0]","[2.0833333333333335, 0.8333333333333334, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.0]",47,41,2020/8/10,51,60,0.046126845,F
LUV,2020/2/14,2020/7/10,"[28, 38, 51, 70, 77, 84, 95, 104]",[15],"['2020-03-26', '2020-04-09', '2020-04-29', '2020-05-27', '2020-06-05', '2020-06-16', '2020-07-01', '2020-07-15']",['2020-07-31'],"[1.7625000000000002, 0.625, 0.25, 0.25, 0.5, 0.125, 0.125, 0.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",30,37,2020/8/10,122,21,0.046149777,F
TCI,2020/6/18,2020/7/10,"[12, 18]",[14],"['2020-07-07', '2020-07-15']",['2020-07-30'],"[1.9, 1.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",39,33,2020/8/10,36,21,0.046216614,F
WCN,2020/7/1,2020/7/8,[12],[12],['2020-07-20'],['2020-07-24'],"[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",39,40,2020/8/10,27,23,0.046273018,F
O,2020/6/16,2020/7/23,"[12, 20]",[7],"['2020-07-02', '2020-07-15']",['2020-08-03'],"[1.65, 1.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",37,37,2020/8/10,38,12,0.046477142,F
GDOT,2020/6/5,2020/6/11,"[20, 27, 33, 42]","[22, 30, 35]","['2020-07-06', '2020-07-15', '2020-07-23', '2020-08-05']","['2020-07-14', '2020-07-24', '2020-07-31']","[1.775, 1.0, 0.75, 0.25, 0.25, 0.0, 0.0, 0.0]","[1.7333333333333334, 1.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0]",35,35,2020/8/10,45,41,0.046707996,F
CNC,2020/7/2,2020/6/15,"[9, 14]","[10, 18, 24, 30, 35]","['2020-07-16', '2020-07-23']","['2020-06-29', '2020-07-10', '2020-07-20', '2020-07-28', '2020-08-04']","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[1.9999999999999998, 1.0, 0.6, 0.6, 0.2, 0.2, 0.2, 0.0]",42,41,2020/8/10,26,39,0.046708115,F
GFLU,2020/6/17,2020/4/15,"[5, 14, 21]","[15, 21, 25, 35, 42, 48, 60]","['2020-06-24', '2020-07-08', '2020-07-17']","['2020-05-06', '2020-05-14', '2020-05-20', '2020-06-04', '2020-06-15', '2020-06-23', '2020-07-10']","[2.333333333333333, 1.0, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333]","[2.6428571428571423, 1.0, 0.7142857142857143, 0.5714285714285714, 0.42857142857142855, 0.14285714285714285, 0.2857142857142857, 0.0]",13,11,2020/8/10,37,81,0.046788293,F
WH,2020/5/26,2020/5/14,"[8, 15, 28, 35, 40, 45]","[10, 21, 30, 41, 54]","['2020-06-05', '2020-06-16', '2020-07-06', '2020-07-15', '2020-07-22', '2020-07-29']","['2020-05-29', '2020-06-15', '2020-06-26', '2020-07-14', '2020-07-31']","[1.8333333333333335, 1.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]","[1.6, 1.0, 0.6, 0.4, 0.2, 0.0, 0.0, 0.0]",37,36,2020/8/10,53,60,0.046813422,F
SF,2020/6/16,2020/7/9,"[11, 21, 30]","[7, 15]","['2020-07-01', '2020-07-16', '2020-07-29']","['2020-07-20', '2020-07-30']","[1.9, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]",37,36,2020/8/10,38,22,0.046846655,F
MCB,2020/4/13,2020/7/9,"[12, 38, 45, 56, 65, 70, 78]","[7, 14]","['2020-04-29', '2020-06-05', '2020-06-16', '2020-07-01', '2020-07-15', '2020-07-22', '2020-08-03']","['2020-07-20', '2020-07-29']","[1.6857142857142857, 0.5714285714285714, 0.42857142857142855, 0.42857142857142855, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",29,30,2020/8/10,83,22,0.046962137,F
DUK,2020/6/16,2020/7/9,"[12, 20, 30]",[12],"['2020-07-02', '2020-07-15', '2020-07-29']",['2020-07-27'],"[1.7999999999999998, 1.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",36,37,2020/8/10,38,22,0.046978826,F
MSM,2020/4/17,2020/7/13,"[8, 36, 42, 55, 63]","[5, 14]","['2020-04-29', '2020-06-09', '2020-06-17', '2020-07-07', '2020-07-17']","['2020-07-20', '2020-07-31']","[2.14, 0.6, 0.6, 0.2, 0.4, 0.2, 0.2, 0.2]","[1.8, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.5]",40,39,2020/8/10,79,20,0.047097604,F
EW,2020/7/6,2020/5/27,[14],"[7, 13, 21, 31, 48]",['2020-07-24'],"['2020-06-05', '2020-06-15', '2020-06-25', '2020-07-10', '2020-08-04']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.84, 1.0, 0.4, 0.0, 0.4, 0.2, 0.2, 0.2]",39,40,2020/8/10,25,52,0.04723799,F
HUYA,2020/6/19,2020/6/24,"[15, 21]","[13, 21]","['2020-07-13', '2020-07-21']","['2020-07-14', '2020-07-24']","[2.75, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0]","[2.05, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.5]",33,36,2020/8/10,35,32,0.04728613,F
ITT,2019/12/13,2020/4/1,"[12, 23, 36, 46, 70, 80, 93, 100, 113, 120, 126, 139, 147, 152]","[10, 22, 30, 51, 56, 68, 75, 84]","['2020-01-02', '2020-01-17', '2020-02-06', '2020-02-21', '2020-03-26', '2020-04-09', '2020-04-29', '2020-05-08', '2020-05-28', '2020-06-08', '2020-06-16', '2020-07-06', '2020-07-16', '2020-07-23']","['2020-04-16', '2020-05-04', '2020-05-14', '2020-06-15', '2020-06-22', '2020-07-09', '2020-07-20', '2020-07-31']","[1.4499999999999997, 0.14285714285714285, 0.42857142857142855, 0.2857142857142857, 0.21428571428571427, 0.21428571428571427, 0.21428571428571427, 0.0]","[1.65, 0.625, 0.5, 0.375, 0.25, 0.125, 0.125, 0.0]",38,35,2020/8/10,164,90,0.047588843,F
CCK,2020/7/6,2020/7/15,[7],[12],['2020-07-15'],['2020-07-31'],"[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",38,43,2020/8/10,25,18,0.047611346,F
BKH,2020/7/6,2020/6/4,"[7, 14]","[6, 15, 24, 31, 42]","['2020-07-15', '2020-07-24']","['2020-06-12', '2020-06-25', '2020-07-09', '2020-07-20', '2020-08-04']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.9599999999999997, 1.0, 0.8, 0.2, 0.2, 0.2, 0.2, 0.0]",40,43,2020/8/10,25,46,0.047652786,F
ATO,2020/7/15,2020/7/20,[12],"[6, 12]",['2020-07-31'],"['2020-07-28', '2020-08-05']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.9, 1.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0]",38,40,2020/8/10,18,15,0.047912049,F
BLL,2020/5/6,2020/3/16,"[9, 21, 33, 48, 56]","[5, 28, 33, 42, 63, 71, 80, 85, 96]","['2020-05-19', '2020-06-05', '2020-06-23', '2020-07-15', '2020-07-27']","['2020-03-23', '2020-04-24', '2020-05-01', '2020-05-14', '2020-06-15', '2020-06-25', '2020-07-09', '2020-07-16', '2020-07-31']","[2.24, 0.8, 0.8, 0.0, 0.4, 0.4, 0.2, 0.0]","[1.6666666666666665, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111]",36,34,2020/8/10,66,102,0.047930145,F
KL,2020/7/27,2020/7/14,[7],[12],['2020-08-05'],['2020-07-30'],"[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",44,40,2020/8/10,10,19,0.048004186,F
BE,2020/6/1,2020/4/1,"[7, 14, 32, 36, 45]","[22, 30, 35, 43, 51, 61, 84]","['2020-06-10', '2020-06-19', '2020-07-16', '2020-07-22', '2020-08-04']","['2020-05-04', '2020-05-14', '2020-05-21', '2020-06-03', '2020-06-15', '2020-06-29', '2020-07-31']","[1.8800000000000001, 1.0, 0.4, 0.2, 0.4, 0.2, 0.2, 0.0]","[1.5999999999999999, 0.8571428571428571, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.0, 0.14285714285714285, 0.0]",37,33,2020/8/10,49,90,0.048110064,F
BKI,2020/5/19,2020/6/15,"[9, 15, 21, 27, 53]","[7, 15, 20]","['2020-06-02', '2020-06-10', '2020-06-18', '2020-06-26', '2020-08-04']","['2020-06-24', '2020-07-07', '2020-07-14']","[1.6999999999999997, 1.0, 0.8, 0.2, 0.2, 0.0, 0.0, 0.0]","[1.7333333333333334, 1.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0]",37,36,2020/8/10,57,39,0.048210857,F
SFUN,2020/2/19,2020/6/1,"[17, 22, 35, 42, 48, 56, 65, 78, 84, 100, 108, 116]","[11, 21, 38]","['2020-03-13', '2020-03-20', '2020-04-08', '2020-04-20', '2020-04-28', '2020-05-08', '2020-05-21', '2020-06-10', '2020-06-18', '2020-07-13', '2020-07-23', '2020-08-04']","['2020-06-16', '2020-06-30', '2020-07-24']","[1.6583333333333334, 0.08333333333333333, 0.4166666666666667, 0.25, 0.3333333333333333, 0.16666666666666666, 0.25, 0.0]","[1.2666666666666666, 1.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0]",36,28,2020/8/10,120,49,0.048226841,F
WTRU,2020/7/6,2020/7/15,"[5, 14]",[12],"['2020-07-13', '2020-07-24']",['2020-07-31'],"[1.8, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.5]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",35,33,2020/8/10,25,18,0.048365679,F
ES,2019/11/29,2020/5/27,"[15, 21, 42, 55, 65, 73, 82, 96, 116, 127, 136, 149, 168]","[13, 21, 28, 35]","['2019-12-20', '2019-12-31', '2020-01-31', '2020-02-20', '2020-03-05', '2020-03-17', '2020-03-30', '2020-04-20', '2020-05-18', '2020-06-03', '2020-06-16', '2020-07-06', '2020-07-31']","['2020-06-15', '2020-06-25', '2020-07-07', '2020-07-16']","[1.3461538461538465, 0.0, 0.38461538461538464, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.15384615384615385, 0.07692307692307693]","[2.3, 1.0, 0.25, 0.25, 0.75, 0.0, 0.0, 0.25]",34,40,2020/8/10,174,52,0.048388086,F
SPCE,2020/7/2,2020/4/24,"[14, 21]","[5, 14, 19, 27, 35, 45, 55]","['2020-07-23', '2020-08-03']","['2020-05-01', '2020-05-14', '2020-05-21', '2020-06-03', '2020-06-15', '2020-06-29', '2020-07-14']","[2.8, 1.0, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.6285714285714283, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714, 0.2857142857142857, 0.0, 0.0, 0.2857142857142857]",33,30,2020/8/10,26,74,0.048417221,F
SR,2020/7/15,2020/7/27,"[7, 15]",[7],"['2020-07-24', '2020-08-05']",['2020-08-05'],"[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",41,46,2020/8/10,18,10,0.048523862,F
TGT,2020/4/29,2020/6/26,"[9, 14, 21, 25, 38, 45, 55, 60]","[7, 15, 23]","['2020-05-12', '2020-05-19', '2020-05-29', '2020-06-04', '2020-06-23', '2020-07-02', '2020-07-17', '2020-07-24']","['2020-07-08', '2020-07-20', '2020-07-30']","[1.8125, 0.875, 0.5, 0.5, 0.25, 0.0, 0.125, 0.125]","[1.5, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]",40,38,2020/8/10,71,30,0.048537767,F
AEE,2020/7/6,2020/6/4,[14],"[7, 15, 24, 41]",['2020-07-24'],"['2020-06-15', '2020-06-25', '2020-07-09', '2020-08-03']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.8, 1.0, 0.5, 0.25, 0.25, 0.25, 0.25, 0.0]",43,36,2020/8/10,25,46,0.048603796,F
NVTA,2020/6/3,2020/6/12,"[5, 24, 44]","[21, 33]","['2020-06-10', '2020-07-08', '2020-08-05']","['2020-07-14', '2020-07-30']","[1.3666666666666667, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[2.4, 1.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0]",32,32,2020/8/10,47,40,0.04871907,F
OTIS,2020/6/9,2020/7/14,"[5, 28, 36]","[9, 15]","['2020-06-16', '2020-07-20', '2020-07-30']","['2020-07-27', '2020-08-04']","[2.0, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333]","[1.75, 1.0, 1.0, 0.5, 0.0, 0.0, 0.0, 0.0]",9,11,2020/8/10,43,19,0.048724728,F
DLX,2020/7/23,2020/6/22,[7],"[15, 24]",['2020-08-03'],"['2020-07-14', '2020-07-27']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.5, 0.0, 0.5, 0.5, 0.0]",35,33,2020/8/10,12,34,0.048875053,F
D,2020/6/16,2020/6/15,"[12, 30]",[15],"['2020-07-02', '2020-07-29']",['2020-07-07'],"[2.25, 1.0, 1.0, 0.5, 0.0, 0.0, 0.5, 0.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",41,37,2020/8/10,38,39,0.048879219,F
AN,2020/6/8,2019/11/8,"[6, 35]","[9, 16, 24, 42, 56, 61, 75, 88, 100, 112, 120, 128, 139, 149, 159, 182]","['2020-06-16', '2020-07-28']","['2019-11-21', '2019-12-03', '2019-12-13', '2020-01-10', '2020-01-31', '2020-02-07', '2020-02-28', '2020-03-18', '2020-04-03', '2020-04-22', '2020-05-04', '2020-05-14', '2020-06-01', '2020-06-15', '2020-06-29', '2020-07-31']","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[1.375, 0.1875, 0.375, 0.1875, 0.25, 0.4375, 0.125, 0.0]",36,37,2020/8/10,44,188,0.049071591,F
TUP,2020/6/16,2020/2/11,"[21, 30]","[4, 9, 24, 37, 48, 65, 84, 95, 110, 120]","['2020-07-16', '2020-07-29']","['2020-02-18', '2020-02-25', '2020-03-17', '2020-04-03', '2020-04-21', '2020-05-14', '2020-06-11', '2020-06-26', '2020-07-20', '2020-08-03']","[2.75, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0]","[1.5699999999999998, 0.0, 0.5, 0.4, 0.1, 0.3, 0.4, 0.0]",35,40,2020/8/10,38,125,0.049174875,F
OCFT,2020/5/19,2020/6/8,"[10, 18, 22, 36, 45, 54]","[13, 35]","['2020-06-03', '2020-06-15', '2020-06-19', '2020-07-10', '2020-07-23', '2020-08-05']","['2020-06-25', '2020-07-28']","[1.4000000000000001, 1.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.16666666666666666, 0.0]","[1.8, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.5]",17,14,2020/8/10,57,44,0.049225311,F
BR,2020/6/5,2020/6/25,"[10, 20, 42]","[12, 20]","['2020-06-19', '2020-07-06', '2020-08-05']","['2020-07-14', '2020-07-24']","[1.7333333333333334, 1.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0]","[1.65, 1.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.0]",34,32,2020/8/10,45,31,0.049339675,F
BAH,2020/7/2,2020/6/26,"[6, 14]",[14],"['2020-07-13', '2020-07-23']",['2020-07-17'],"[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",37,34,2020/8/10,26,30,0.049394913,F
CLGX,2019/10/17,2020/7/13,"[29, 35, 52, 60, 85, 95, 110, 120, 126, 142, 159, 175, 181, 192]",[14],"['2019-11-27', '2019-12-06', '2020-01-02', '2020-01-14', '2020-02-20', '2020-03-05', '2020-03-26', '2020-04-09', '2020-04-20', '2020-05-12', '2020-06-05', '2020-06-29', '2020-07-08', '2020-07-23']",['2020-07-31'],"[1.4928571428571429, 0.14285714285714285, 0.35714285714285715, 0.5, 0.21428571428571427, 0.14285714285714285, 0.21428571428571427, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",33,34,2020/8/10,204,20,0.049437641,F
SNE,2020/7/1,2019/11/8,"[12, 23]","[9, 29, 34, 56, 75, 86, 91, 98, 105, 111, 120, 127, 136, 148, 159, 165, 177, 182]","['2020-07-20', '2020-08-04']","['2019-11-21', '2019-12-20', '2019-12-30', '2020-01-31', '2020-02-28', '2020-03-16', '2020-03-23', '2020-04-01', '2020-04-13', '2020-04-21', '2020-05-04', '2020-05-13', '2020-05-27', '2020-06-12', '2020-06-29', '2020-07-08', '2020-07-24', '2020-07-31']","[1.3, 1.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0]","[1.411111111111111, 0.16666666666666666, 0.4444444444444444, 0.2222222222222222, 0.2777777777777778, 0.16666666666666666, 0.05555555555555555, 0.05555555555555555]",36,40,2020/8/10,27,188,0.049459548,F
BCC,2020/6/23,2020/5/14,[28],"[6, 21, 30, 38]",['2020-08-03'],"['2020-05-22', '2020-06-15', '2020-06-26', '2020-07-09']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.775, 1.0, 0.75, 0.25, 0.25, 0.0, 0.0, 0.0]",40,35,2020/8/10,33,60,0.049556821,F
UFS,2020/2/12,2020/4/1,"[13, 24, 30, 40, 53, 60, 72, 80, 86, 91]","[10, 24, 30, 40, 51, 60, 68, 84]","['2020-03-03', '2020-03-18', '2020-03-26', '2020-04-09', '2020-04-29', '2020-05-08', '2020-05-27', '2020-06-08', '2020-06-16', '2020-06-23']","['2020-04-16', '2020-05-06', '2020-05-14', '2020-05-29', '2020-06-15', '2020-06-26', '2020-07-09', '2020-07-31']","[1.4500000000000002, 0.1, 0.4, 0.4, 0.1, 0.4, 0.3, 0.1]","[1.9749999999999999, 0.875, 0.625, 0.5, 0.125, 0.25, 0.375, 0.0]",36,37,2020/8/10,124,90,0.049600774,F
ESNT,2020/6/23,2020/7/9,"[5, 15, 21]",[12],"['2020-06-30', '2020-07-15', '2020-07-23']",['2020-07-27'],"[2.3, 1.0, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",42,39,2020/8/10,33,22,0.049618133,F
CLW,2020/6/16,2020/7/20,"[13, 20, 24, 30, 35]",[9],"['2020-07-06', '2020-07-15', '2020-07-21', '2020-07-29', '2020-08-05']",['2020-07-31'],"[1.86, 1.0, 0.4, 0.6, 0.2, 0.2, 0.2, 0.2]","[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38,31,2020/8/10,38,15,0.049645339,F
SPB           ,2020/6/23,2020/6/2,"[7, 18, 28]","[7, 18, 24]","['2020-07-02', '2020-07-20', '2020-08-03']","['2020-06-11', '2020-06-26', '2020-07-07']","[1.9333333333333331, 1.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]","[2.1, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",41,39,2020/8/10,33,48,0.049729629,F
ABC,2020/5/20,2020/1/24,"[12, 21, 30, 40, 44, 53]","[6, 15, 24, 30, 35, 40, 48, 54, 60, 68, 77, 96, 105, 115, 131]","['2020-06-08', '2020-06-19', '2020-07-02', '2020-07-17', '2020-07-23', '2020-08-05']","['2020-02-03', '2020-02-14', '2020-02-28', '2020-03-09', '2020-03-16', '2020-03-23', '2020-04-02', '2020-04-13', '2020-04-21', '2020-05-01', '2020-05-14', '2020-06-11', '2020-06-24', '2020-07-09', '2020-07-31']","[1.55, 0.8333333333333334, 0.5, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.0]","[1.8199999999999998, 0.13333333333333333, 0.6, 0.4666666666666667, 0.2, 0.26666666666666666, 0.26666666666666666, 0.0]",46,42,2020/8/10,56,137,0.049829189,F
YETI,2020/6/23,2020/4/2,"[7, 21]","[12, 21, 28, 39, 48, 70, 78]","['2020-07-02', '2020-07-23']","['2020-04-21', '2020-05-04', '2020-05-13', '2020-05-29', '2020-06-11', '2020-07-14', '2020-07-24']","[2.8, 1.0, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.2857142857142856, 0.7142857142857143, 0.7142857142857143, 0.14285714285714285, 0.42857142857142855, 0.14285714285714285, 0.2857142857142857, 0.0]",37,36,2020/8/10,33,89,0.049937922,F
DCUE,2020/6/16,2020/7/7,"[12, 30]",[7],"['2020-07-02', '2020-07-29']",['2020-07-16'],"[2.25, 1.0, 1.0, 0.5, 0.0, 0.0, 0.5, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",32,26,2020/8/10,38,24,0.049985122,F
LVS,2020/7/6,2020/5/29,"[7, 18]","[21, 28, 40, 45]","['2020-07-15', '2020-07-30']","['2020-06-29', '2020-07-09', '2020-07-27', '2020-08-03']","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[2.225, 1.0, 0.5, 0.5, 0.5, 0.25, 0.0, 0.0]",40,32,2020/8/10,25,50,0.050010013,F
